889135,31326268,2172,103.91
893184,97321,916,1.2
893184,101034,1172,1.74
893184,105371,978,1.52
893184,105548,507,2.28
893184,134801,558,1.96
893184,174358,480,2.28
893184,179879,653,1.3
893184,182313,927,2.07
893184,183501,1509,1.09
893184,190461,920,1.85
893184,200836,573,1.85
893184,206904,566,1.85
893184,215300,976,5.54
893184,280732,600,3.8
893184,282973,769,1.09
893184,286507,837,2.39
893184,299592,656,8.59
893184,314139,310,1.3
893184,315877,424,1.85
893184,327615,1737,1.2
893184,331296,947,16.3
893184,364689,1087,1.3
893184,392155,522,7.83
893184,394110,1131,2.07
893184,396460,874,1.96
893184,412326,533,1.09
893184,453007,1189,1.2
893184,535541,618,5.11
893184,546845,1159,12.5
893184,611592,1088,6.2
893184,637264,1068,9.02
893184,740852,1050,7.17
893184,789663,743,25.65
893184,799053,815,11.85
893184,846278,665,10.22
893184,889135,481,8.48
893184,936288,630,6.3
893184,1063153,621,3.7
893184,1111442,1100,5.76
893184,1202903,248,1.41
893184,1324202,1242,4.89
893184,1582565,313,5.22
893184,1642790,671,10.65
893184,1651440,318,1.41
893184,1685333,2408,1.09
893184,1801650,1353,3.26
893184,2018738,1154,6.85
893184,2796359,1056,497.83
893184,2937850,597,9.57
893184,3359668,978,10.54
893184,3586422,670,29.02
893184,3634152,1102,169.67
893184,3710384,741,16.41
893184,4036625,1601,8.26
893184,4077654,2567,2.93
893184,4293624,1202,17.72
893184,4357899,2518,5
893184,4381172,2456,7.61
893184,4490374,451,18.04
893184,4866850,1116,43.91
893184,7142620,2445,9.02
893184,8218487,1032,182.28
893184,8686621,2449,15.98
893184,9579840,1987,4.67
893184,11445103,1097,483.37
893184,14589337,115,3.59
893184,18987488,1118,5.98
893184,19959651,2249,16.74
893184,21284236,2584,37.72
893184,31326268,2477,51.85
910712,125873,469,2.17
910712,158569,674,2.39
910712,174358,469,4.24
910712,215300,884,6.52
910712,255406,432,5.11
910712,282973,420,5.11
910712,286507,433,1.2
910712,290144,809,10
910712,313861,454,2.28
910712,314139,373,4.13
910712,315877,260,1.74
910712,331296,743,6.52
910712,370637,1127,12.28
910712,373542,774,7.17
910712,392155,498,7.61
910712,394110,841,8.15
910712,396460,474,4.13
910712,406318,899,4.78
910712,422750,768,1.63
910712,434038,1525,7.28
910712,453007,805,3.37
910712,487435,481,9.78
910712,491806,537,1.63
910712,546845,765,4.67
910712,611592,762,9.57
910712,615026,488,1.52
910712,637264,934,21.09
910712,667603,437,1.85
910712,722775,518,8.59
910712,735270,885,8.48
910712,740852,789,23.26
910712,789663,606,38.59
910712,799053,434,12.28
910712,799136,600,5.98
910712,846278,378,15.98
910712,867720,1976,1.63
910712,889135,342,10.76
910712,893184,405,2.17
910712,936288,417,20.33
910712,1018188,638,8.7
910712,1063153,250,1.74
910712,1111442,727,8.15
910712,1210189,534,5.33
910712,1283970,558,37.5
910712,1307505,1780,2.61
910712,1324202,846,10
910712,1456279,1831,12.17
910712,1582565,323,9.57
910712,1642790,297,4.02
910712,1651440,396,15.11
910712,1685333,2014,3.37
910712,1801650,957,21.52
910712,1809322,524,7.5
910712,2018738,754,13.59
910712,2027203,2063,1.2
910712,2142393,2027,4.35
910712,2579023,719,53.59
910712,2796359,984,39.35
910712,3359668,617,29.67
910712,3586422,269,3.8
910712,3634152,991,234.89
910712,3710384,361,20.98
910712,4036625,1238,24.78
910712,4077654,2169,2.5
910712,4293624,901,35.76
910712,4357899,2123,20.98
910712,4381172,2052,13.91
910712,4490374,376,20.87
910712,4797102,435,24.67
910712,4866850,711,31.96
910712,4926683,2176,3.37
910712,5043737,1100,43.7
910712,6208750,498,28.04
910712,7142620,2078,23.48
910712,8218487,894,256.41
910712,8686621,2045,44.02
910712,9436387,333,115.65
910712,9462231,274,45.87
910712,9579840,1592,39.67
910712,10816216,251,2.28
910712,11186444,280,2.39
910712,11445103,1026,80.65
910712,12818717,397,311.96
910712,14293695,549,198.37
910712,14589337,335,59.13
910712,15599879,133,3.59
910712,15943878,657,30.11
910712,17055993,382,7.72
910712,17159427,861,413.04
910712,18987488,1044,21.63
910712,19039000,1085,59.35
910712,19959651,1846,180.54
910712,20033816,394,174.78
910712,21284236,2187,100.87
910712,24520981,402,2.61
910712,31326268,2073,136.09
910712,32171795,343,49.13
936288,314139,356,3.04
936288,436030,482,58.7
936288,1651440,365,10.65
936288,2142393,2010,13.59
936288,4077654,2211,11.2
936288,4381172,2031,28.04
936288,4926683,2224,9.46
936288,8218487,477,37.5
936288,11445103,620,98.59
936288,18987488,637,21.63
936288,21284236,2233,67.07
936288,31326268,2057,55.98
1018188,185389,1012,2.61
1018188,314139,967,1.63
1018188,436030,1126,66.2
1018188,893184,1037,9.24
1018188,1554846,1438,3.48
1018188,1651440,988,17.5
1018188,2027203,1436,9.35
1018188,2142393,1402,25.76
1018188,4077654,1532,23.59
1018188,4381172,1428,60.76
1018188,4926683,1539,7.17
1018188,5043737,825,24.67
1018188,8218487,1127,57.39
1018188,11445103,1315,59.35
1018188,12818717,1031,128.59
1018188,17055993,1017,85.65
1018188,18987488,1327,30.98
1018188,19039000,802,78.48
1018188,21284236,1549,128.48
1018188,24520981,1038,11.2
1018188,31326268,1447,146.52
1063153,436030,1044,52.28
1063153,2027203,1863,2.17
1063153,2142393,1830,14.46
1063153,4077654,1950,12.61
1063153,4381172,1856,49.13
1063153,4926683,1955,1.09
1063153,8218487,1041,138.8
1063153,11445103,1198,89.13
1063153,18987488,1214,26.85
1063153,21284236,1966,129.13
1063153,31326268,1874,128.59
1111442,314139,896,3.15
1111442,1651440,911,20
1111442,8218487,737,48.91
1210189,109185,450,1.96
1210189,125873,620,5.98
1210189,127336,2659,1.09
1210189,134801,639,3.04
1210189,145243,283,1.74
1210189,158569,1051,2.93
1210189,164767,911,2.61
1210189,174358,650,3.8
1210189,179879,717,2.17
1210189,182313,1097,2.93
1210189,183501,1663,1.85
1210189,190461,1093,2.93
1210189,200836,667,2.93
1210189,206904,734,4.24
1210189,215300,1145,6.85
1210189,230097,496,2.39
1210189,255406,678,4.46
1210189,272901,619,3.7
1210189,280732,721,5.87
1210189,282973,841,3.04
1210189,286507,954,1.63
1210189,290144,1089,11.09
1210189,299592,766,6.63
1210189,303886,2084,1.63
1210189,313861,918,3.8
1210189,313969,1793,1.09
1210189,314139,482,5.43
1210189,315877,595,5.87
1210189,331296,1121,2.83
1210189,364689,1224,2.5
1210189,369969,1269,1.52
1210189,370600,2644,1.09
1210189,370637,1396,4.67
1210189,373542,1196,4.02
1210189,392155,692,8.59
1210189,394110,1301,2.07
1210189,396460,982,6.74
1210189,406318,1383,3.59
1210189,412326,624,2.72
1210189,422750,1175,11.2
1210189,434038,1957,4.57
1210189,453007,1273,3.15
1210189,475767,1759,1.2
1210189,487435,812,8.48
1210189,491806,1037,4.46
1210189,535541,771,10.33
1210189,546845,1299,5
1210189,611592,1253,9.24
1210189,637264,1240,8.37
1210189,657074,335,4.46
1210189,722775,756,12.93
1210189,735270,1415,2.61
1210189,740852,1222,8.37
1210189,789663,917,22.83
1210189,799053,905,16.96
1210189,846278,831,8.8
1210189,889135,654,23.8
1210189,936288,802,20.22
1210189,974293,237,2.07
1210189,1018188,1141,9.89
1210189,1063153,714,8.15
1210189,1111442,1252,11.52
1210189,1202903,316,6.96
1210189,1283970,836,34.46
1210189,1289758,695,30.76
1210189,1324202,1380,7.93
1210189,1456279,2237,4.57
1210189,1582565,487,5.87
1210189,1642790,820,40.98
1210189,1651440,487,62.93
1210189,1685333,2495,12.28
1210189,1801650,1491,17.93
1210189,2018738,1257,19.57
1210189,2027203,2577,7.28
1210189,2142393,2543,11.09
1210189,2579023,1028,59.46
1210189,2592630,370,17.72
1210189,2796359,1222,69.57
1210189,2937850,741,26.41
1210189,3095575,628,53.48
1210189,3359668,1133,15.87
1210189,3586422,803,64.78
1210189,3634152,1271,78.15
1210189,3710384,834,32.5
1210189,4036625,1758,45.43
1210189,4077654,2661,18.7
1210189,4293624,1371,38.59
1210189,4357899,2607,24.57
1210189,4381172,2569,16.3
1210189,4490374,625,92.83
1210189,4866850,1236,64.57
1210189,4926683,2665,18.37
1210189,5043737,1606,36.96
1210189,6208750,1031,66.2
1210189,7142620,2502,30.54
1210189,8218487,1204,328.91
1210189,8686621,2566,68.26
1210189,9436387,838,213.04
1210189,9462231,406,193.59
1210189,9579840,2077,56.09
1210189,10816216,418,27.07
1210189,11186444,377,623.37
1210189,11445103,1262,178.48
1210189,12818717,195,34.13
1210189,14589337,289,190.11
1210189,15599879,610,114.57
1210189,15943878,1092,71.63
1210189,17055993,209,35.98
1210189,17159427,1142,647.39
1210189,18987488,1283,8.04
1210189,19039000,1594,60.98
1210189,19959651,2356,116.85
1210189,20033816,737,87.72
1210189,21284236,2676,73.7
1210189,31326268,2587,80.76
1210189,32171795,843,127.72
1222354,314139,413,3.7
1222354,910712,414,3.15
1222354,1651440,424,39.46
1222354,2027203,2457,9.02
1222354,2142393,2423,11.74
1222354,4077654,2544,24.78
1222354,4346941,424,65.76
1222354,4381172,2449,23.48
1222354,4926683,2548,20.54
1222354,5043737,1495,34.24
1222354,8218487,1130,302.5
1222354,9436387,717,111.63
1222354,9462231,318,151.63
1222354,10816216,325,57.5
1222354,11186444,289,331.74
1222354,11445103,1204,291.3
1222354,18987488,1225,16.52
1222354,19039000,1482,80.22
1222354,21284236,2559,136.2
1222354,31326268,2468,149.24
1222354,32171795,723,206.63
1283970,185389,677,3.59
1283970,314139,354,8.15
1283970,667603,666,24.24
1283970,893184,663,14.67
1283970,1651440,351,27.39
1283970,2142393,2159,7.83
1283970,4077654,2373,15.11
1283970,4381172,2178,35.87
1283970,4926683,2386,6.52
1283970,5043737,928,72.07
1283970,8218487,370,42.17
1283970,11445103,470,47.07
1283970,12818717,641,363.37
1283970,17055993,628,270.76
1283970,18987488,489,58.26
1283970,19039000,925,87.61
1283970,21284236,2396,126.85
1283970,24520981,636,43.48
1283970,31326268,2206,109.35
1289758,185389,542,2.61
1289758,314139,460,13.26
1289758,667603,590,7.07
1289758,893184,559,31.63
1289758,1651440,482,38.15
1289758,2027203,1915,1.2
1289758,2142393,1879,15.54
1289758,4077654,2033,9.89
1289758,4381172,1903,49.78
1289758,4926683,2041,4.67
1289758,5043737,945,39.46
1289758,8218487,828,233.7
1289758,11445103,982,123.48
1289758,12818717,549,76.09
1289758,17055993,533,113.37
1289758,18987488,998,39.89
1289758,19039000,929,78.04
1289758,21284236,2051,145.98
1289758,24520981,554,66.74
1289758,31326268,1925,222.93
1307505,314139,2123,1.63
1307505,1210189,2233,8.37
1307505,1554846,680,19.02
1307505,1651440,2144,12.5
1307505,1809322,2258,6.2
1307505,2027203,656,55.33
1307505,2142393,660,81.63
1307505,4077654,523,105.54
1307505,4381172,688,100.76
1307505,4926683,511,164.89
1307505,5043737,1501,21.41
1307505,8218487,2155,27.93
1307505,9436387,1448,32.07
1307505,9462231,2049,38.37
1307505,10816216,2025,42.61
1307505,11186444,2059,38.8
1307505,11445103,2352,30.43
1307505,12818717,2159,24.46
1307505,14293695,2265,41.85
1307505,17055993,2147,55.11
1307505,18987488,2358,12.5
1307505,19039000,1482,55.22
1307505,21284236,522,128.91
1307505,24520981,2167,21.41
1307505,31326268,674,190.43
1307505,32171795,1437,79.67
1412483,185389,883,2.39
1412483,314139,629,7.5
1412483,667603,902,9.24
1412483,893184,884,9.35
1412483,910712,585,19.46
1412483,1210189,1051,19.67
1412483,1651440,639,28.04
1412483,1809322,1009,25.11
1412483,2027203,1810,5.33
1412483,2142393,1768,25
1412483,4077654,1990,17.61
1412483,4346941,604,32.07
1412483,4381172,1787,30.98
1412483,4926683,2004,25.43
1412483,5043737,570,181.09
1412483,8218487,459,264.67
1412483,9436387,570,227.93
1412483,9462231,653,224.89
1412483,10816216,637,41.52
1412483,11186444,682,334.13
1412483,11445103,650,91.41
1412483,12818717,866,228.15
1412483,14293695,1050,99.78
1412483,17055993,850,106.74
1412483,18987488,661,79.02
1412483,19039000,562,135.54
1412483,21284236,2013,88.37
1412483,24520981,865,21.85
1412483,31326268,1815,132.93
1412483,32171795,584,165.22
1442102,314139,1737,4.02
1442102,667603,1944,1.74
1442102,910712,1519,4.13
1442102,1210189,2052,7.17
1442102,1554846,699,14.13
1442102,1651440,1753,26.52
1442102,1809322,2039,11.3
1442102,2027203,715,22.07
1442102,2142393,670,42.07
1442102,4077654,964,65.98
1442102,4346941,1508,19.78
1442102,4381172,681,41.63
1442102,4926683,988,75
1442102,5043737,677,291.2
1442102,8218487,1452,50.22
1442102,9436387,1237,54.67
1442102,9462231,1719,114.24
1442102,10816216,1697,59.24
1442102,11186444,1741,96.2
1442102,11445103,1633,49.78
1442102,12818717,1904,93.26
1442102,14293695,2067,82.61
1442102,17055993,1888,71.52
1442102,18987488,1631,31.3
1442102,19039000,667,113.7
1442102,21284236,993,59.67
1442102,24520981,1907,17.72
1442102,31326268,715,331.09
1442102,32171795,1236,162.28
1456279,314139,2192,4.78
1456279,1554846,953,32.07
1456279,1651440,2215,12.61
1456279,2027203,927,85.87
1456279,2142393,936,88.04
1456279,4077654,742,59.57
1456279,4381172,962,124.24
1456279,4926683,723,236.52
1456279,8218487,2315,42.72
1456279,11445103,2511,36.63
1456279,18987488,2519,8.04
1456279,21284236,733,89.89
1456279,31326268,945,185.11
1554846,229736,738,2.28
1554846,303886,928,4.35
1554846,313638,644,2.07
1554846,329833,860,4.35
1554846,799136,2634,2.17
1554846,974293,2342,9.24
1554846,1202903,2263,4.89
1554846,1324202,1271,1.3
1554846,1582565,2293,1.3
1554846,1685333,402,1.52
1554846,1801650,1174,1.63
1554846,2018738,1322,6.96
1554846,2937850,1889,1.52
1554846,3710384,1747,5.65
1554846,4036625,1195,23.91
1554846,4293624,1655,3.26
1554846,4357899,387,430
1554846,4490374,2226,5.22
1554846,4866850,1353,13.8
1554846,7142620,846,602.5
1554846,8218487,2143,10.98
1554846,9579840,588,832.93
1554846,14589337,2391,7.61
1642790,314139,512,10.43
1642790,1651440,531,39.78
1642790,8218487,727,260.54
1651440,637264,753,10.11
1651440,740852,771,53.37
1651440,789663,435,13.91
1651440,799136,560,21.41
1651440,846278,441,13.7
1651440,974293,429,16.74
1651440,1202903,436,15.22
1651440,1324202,1094,22.39
1651440,1685333,2355,25.87
1651440,1801650,1199,34.02
1651440,2796359,740,37.72
1651440,7142620,2454,39.67
1651440,9579840,1935,45.22
1651440,14589337,212,69.89
1710649,185389,2124,2.39
1710649,314139,1982,8.26
1710649,667603,2173,1.63
1710649,893184,2142,3.7
1710649,910712,1740,10.87
1710649,1210189,2271,16.63
1710649,1554846,435,12.61
1710649,1651440,1998,26.96
1710649,1809322,2264,18.26
1710649,2027203,453,27.93
1710649,2142393,409,35
1710649,4077654,722,119.78
1710649,4346941,1726,37.5
1710649,4381172,417,65.76
1710649,4926683,747,93.26
1710649,5043737,945,32.39
1710649,8218487,1721,45.11
1710649,9436387,1440,144.13
1710649,9462231,1955,168.26
1710649,10816216,1933,95.65
1710649,11186444,1976,145.11
1710649,11445103,1901,48.37
1710649,12818717,2132,157.72
1710649,14293695,2289,105.87
1710649,17055993,2116,117.93
1710649,18987488,1900,51.74
1710649,19039000,936,90.65
1710649,21284236,751,259.13
1710649,24520981,2136,37.61
1710649,31326268,451,808.04
1710649,32171795,1437,260.43
1809322,109185,451,3.26
1809322,119608,264,1.52
1809322,125873,550,10.65
1809322,127336,2669,1.63
1809322,134801,656,3.7
1809322,135085,1315,1.63
1809322,158569,1085,1.96
1809322,164767,891,3.8
1809322,174358,582,9.89
1809322,179879,743,1.3
1809322,182313,1050,4.57
1809322,183501,1636,1.96
1809322,190461,1028,4.57
1809322,196268,2692,1.3
1809322,200836,678,1.52
1809322,206904,692,4.02
1809322,215300,1073,15.43
1809322,217369,1949,1.41
1809322,226504,1394,2.28
1809322,230097,447,10.98
1809322,252592,1604,1.52
1809322,255406,615,7.39
1809322,272901,586,6.09
1809322,274343,1988,1.2
1809322,280732,717,5.65
1809322,282973,864,9.46
1809322,286507,953,2.39
1809322,290144,1020,18.59
1809322,299592,769,7.07
1809322,303886,2118,1.2
1809322,313861,877,9.24
1809322,313969,1757,2.83
1809322,314139,417,14.67
1809322,315877,548,7.07
1809322,327615,1863,2.17
1809322,331296,1062,4.13
1809322,364689,1210,3.48
1809322,369969,1302,1.2
1809322,370600,2652,1.96
1809322,370637,1324,12.61
1809322,373542,1143,5.22
1809322,392155,623,23.59
1809322,394110,1254,9.89
1809322,396460,987,6.74
1809322,406318,1341,5.65
1809322,407124,2588,2.07
1809322,412326,636,4.02
1809322,422750,1120,15.22
1809322,434038,1987,3.26
1809322,453007,1291,3.26
1809322,475767,1745,1.96
1809322,487435,754,6.96
1809322,491806,1045,5.33
1809322,497193,1822,1.09
1809322,535541,744,11.2
1809322,546845,1283,8.26
1809322,611592,1214,13.48
1809322,637264,1172,21.52
1809322,640350,2579,3.91
1809322,657074,298,4.89
1809322,722775,690,14.46
1809322,735270,1409,4.46
1809322,740852,1171,16.74
1809322,789663,854,43.26
1809322,799053,919,20
1809322,846278,791,18.59
1809322,867720,2497,1.74
1809322,889135,600,25.87
1809322,936288,751,25.54
1809322,974293,258,2.83
1809322,1018188,1148,14.24
1809322,1063153,726,12.39
1809322,1111442,1226,14.35
1809322,1202903,333,7.07
1809322,1283970,771,55.33
1809322,1289758,682,29.35
1809322,1324202,1366,11.3
1809322,1456279,2273,6.63
1809322,1582565,428,14.46
1809322,1642790,797,45.87
1809322,1651440,420,101.96
1809322,1685333,2513,10.76
1809322,1801650,1477,22.83
1809322,2018738,1265,27.5
1809322,2027203,2582,13.26
1809322,2142393,2547,21.52
1809322,2579023,962,114.13
1809322,2592630,383,22.83
1809322,2796359,1148,130
1809322,2937850,722,56.3
1809322,3095575,612,71.3
1809322,3359668,1104,28.15
1809322,3586422,792,75.87
1809322,3634152,1200,154.02
1809322,3710384,846,44.57
1809322,4036625,1728,53.7
1809322,4077654,2675,20.65
1809322,4293624,1326,80.11
1809322,4357899,2624,30.11
1809322,4381172,2572,35.98
1809322,4490374,566,131.41
1809322,4866850,1234,80.22
1809322,4926683,2681,29.46
1809322,5043737,1571,47.61
1809322,6208750,1020,91.85
1809322,7142620,2535,39.13
1809322,8218487,1136,476.85
1809322,8686621,2567,123.37
1809322,9436387,842,288.59
1809322,9462231,356,388.59
1809322,9579840,2093,30.43
1809322,10816216,372,42.28
1809322,11186444,327,747.61
1809322,11445103,1188,528.91
1809322,12818717,143,1.09
1809322,14589337,237,187.72
1809322,15599879,615,160.54
1809322,15943878,1117,98.48
1809322,17055993,160,13.04
1809322,17159427,1072,1078.26
1809322,18987488,1209,16.63
1809322,19039000,1559,77.07
1809322,19959651,2363,220.87
1809322,20033816,683,319.67
1809322,21284236,2691,116.52
1809322,31326268,2592,143.7
1809322,32171795,849,198.7
2018738,314139,1078,4.13
2018738,1651440,1099,32.28
2027203,196268,256,1.2
2027203,222188,1310,1.52
2027203,229736,709,23.04
2027203,252592,1063,2.83
2027203,286507,1630,1.63
2027203,299592,1813,1.52
2027203,303886,905,10.11
2027203,313638,615,11.3
2027203,315877,2153,1.41
2027203,329833,833,13.7
2027203,396460,1595,3.59
2027203,475767,950,7.39
2027203,497193,949,5
2027203,789663,2147,1.52
2027203,799053,1676,2.17
2027203,799136,2631,4.24
2027203,974293,2340,5
2027203,1111442,1488,8.04
2027203,1202903,2261,5.54
2027203,1324202,1276,21.3
2027203,1642790,1834,14.78
2027203,1651440,2363,3.7
2027203,1685333,374,67.61
2027203,1801650,1181,21.41
2027203,2018738,1319,37.07
2027203,2937850,1891,3.37
2027203,3359668,1613,1.41
2027203,3710384,1745,27.28
2027203,4036625,1211,36.3
2027203,4293624,1668,15.11
2027203,4357899,358,989.46
2027203,4490374,2231,16.74
2027203,4866850,1354,51.2
2027203,7142620,817,442.39
2027203,8218487,2155,30.54
2027203,9579840,574,132.07
2027203,14589337,2392,21.96
2142393,101034,1480,3.7
2142393,102247,1166,2.72
2142393,134801,1909,1.2
2142393,135085,1234,3.91
2142393,174358,2269,3.15
2142393,182313,1806,2.61
2142393,196268,296,4.67
2142393,200836,1876,2.07
2142393,206904,1986,2.28
2142393,222188,1293,2.39
2142393,226504,1521,4.24
2142393,229736,729,16.74
2142393,252592,1040,5.54
2142393,286507,1595,5.11
2142393,299592,1778,3.48
2142393,303886,906,18.15
2142393,313638,641,18.7
2142393,314139,2307,1.74
2142393,315877,2114,3.04
2142393,327615,1277,7.83
2142393,329833,846,27.5
2142393,331296,1955,2.61
2142393,364689,1376,8.59
2142393,396460,1561,9.46
2142393,475767,907,7.17
2142393,497193,905,11.96
2142393,535541,1858,6.85
2142393,637264,2125,1.09
2142393,740852,1791,10.87
2142393,789663,2105,9.35
2142393,799053,1643,8.15
2142393,799136,2598,2.17
2142393,846278,1902,7.07
2142393,974293,2306,4.89
2142393,1111442,1447,24.24
2142393,1202903,2227,2.5
2142393,1324202,1236,48.59
2142393,1582565,2258,11.74
2142393,1642790,1796,40
2142393,1651440,2325,24.78
2142393,1685333,394,111.63
2142393,1801650,1140,37.39
2142393,2018738,1286,53.15
2142393,2796359,2284,9.02
2142393,2937850,1854,19.24
2142393,3359668,1572,21.09
2142393,3710384,1712,58.91
2142393,4036625,1166,81.41
2142393,4293624,1624,51.3
2142393,4357899,390,995.43
2142393,4490374,2192,48.48
2142393,4866850,1318,104.67
2142393,7142620,838,441.41
2142393,8218487,2112,76.09
2142393,9579840,558,202.83
2142393,14589337,2356,80.54
2579023,185389,869,7.07
2579023,314139,546,22.83
2579023,667603,858,32.17
2579023,893184,855,18.48
2579023,1651440,542,208.7
2579023,2027203,2149,6.96
2579023,2142393,2106,24.67
2579023,4077654,2342,24.35
2579023,4381172,2123,48.15
2579023,4926683,2358,13.7
2579023,5043737,816,155.11
2579023,11445103,319,331.63
2579023,12818717,833,477.28
2579023,17055993,820,355.11
2579023,18987488,335,154.02
2579023,19039000,817,135
2579023,21284236,2366,173.91
2579023,24520981,828,472.5
2579023,31326268,2153,201.3
2592630,314139,418,4.35
2592630,667603,326,10.54
2592630,893184,289,3.15
2592630,1554846,2209,8.8
2592630,1651440,438,47.39
2592630,2027203,2207,24.02
2592630,2142393,2173,25
2592630,4077654,2294,32.28
2592630,4381172,2199,37.72
2592630,4926683,2299,23.15
2592630,5043737,1297,89.67
2592630,8218487,1053,505.65
2592630,9436387,468,297.39
2592630,9462231,296,175.33
2592630,10816216,283,34.35
2592630,11186444,281,469.89
2592630,11445103,1165,560.65
2592630,12818717,292,382.72
2592630,17055993,282,112.39
2592630,18987488,1185,70.87
2592630,19039000,1281,169.57
2592630,21284236,2309,206.63
2592630,24520981,301,1351.2
2592630,31326268,2218,242.72
2592630,32171795,473,328.7
2630574,314139,1685,6.3
2630574,667603,1861,12.5
2630574,893184,1830,4.24
2630574,910712,1427,14.24
2630574,1210189,1955,39.67
2630574,1554846,664,13.15
2630574,1651440,1702,34.57
2630574,1809322,1950,31.96
2630574,2027203,672,49.35
2630574,2142393,630,72.39
2630574,3902628,580,430.65
2630574,4077654,870,91.52
2630574,4346941,1411,39.35
2630574,4381172,650,92.5
2630574,4926683,889,395
2630574,5043737,759,242.93
2630574,8218487,1498,112.83
2630574,9436387,1121,176.74
2630574,9462231,1650,125.11
2630574,10816216,1628,164.24
2630574,11186444,1670,260.76
2630574,11445103,1687,91.3
2630574,12818717,1821,195.98
2630574,14293695,1974,160.65
2630574,17055993,1805,113.26
2630574,18987488,1689,38.48
2630574,19039000,744,125.11
2630574,21284236,896,192.17
2630574,24520981,1826,28.91
2630574,28022904,569,204.02
2630574,31326268,677,624.46
2630574,32171795,1118,151.3
2647610,314139,389,8.7
2647610,910712,460,7.83
2647610,1651440,396,60.98
2647610,2027203,2516,12.83
2647610,2142393,2482,25.11
2647610,4077654,2609,42.39
2647610,4346941,476,180.98
2647610,4381172,2507,57.61
2647610,4926683,2614,24.78
2647610,5043737,1519,65.54
2647610,8218487,1111,527.72
2647610,9436387,777,240.33
2647610,9462231,313,352.5
2647610,10816216,326,73.8
2647610,11186444,283,571.85
2647610,11445103,1173,776.63
2647610,18987488,1194,159.46
2647610,19039000,1507,192.5
2647610,21284236,2625,273.26
2647610,31326268,2527,356.09
2647610,32171795,783,475
2937850,314139,465,7.61
2937850,1651440,485,30.54
2937850,8218487,773,255.43
3095575,185389,472,4.67
3095575,314139,399,6.3
3095575,667603,519,18.7
3095575,893184,489,20.22
3095575,1554846,1985,11.74
3095575,1651440,421,47.39
3095575,2027203,1986,34.67
3095575,2142393,1949,51.96
3095575,4077654,2102,60.98
3095575,4381172,1974,93.26
3095575,4926683,2110,50.65
3095575,5043737,1001,130.22
3095575,8218487,829,529.02
3095575,11445103,973,365.22
3095575,12818717,479,687.39
3095575,17055993,463,294.35
3095575,18987488,990,165.98
3095575,19039000,986,192.61
3095575,21284236,2120,251.96
3095575,24520981,483,99.67
3095575,31326268,1995,318.59
3359668,314139,768,13.15
3359668,1651440,782,52.17
3586422,314139,561,15.43
3586422,1554846,1803,10.76
3586422,1651440,582,69.67
3586422,2027203,1805,39.46
3586422,2142393,1768,79.13
3586422,4077654,1925,85.54
3586422,4381172,1792,160.76
3586422,4926683,1933,61.09
3586422,8218487,837,741.96
3586422,11445103,1005,363.59
3586422,18987488,1020,188.37
3586422,21284236,1943,326.52
3586422,31326268,1814,374.46
3634152,314139,793,8.15
3634152,1651440,785,36.09
3634152,2027203,2236,1.2
3634152,2142393,2192,7.17
3634152,4077654,2455,12.07
3634152,4381172,2206,33.91
3634152,4926683,2473,3.48
3634152,21284236,2481,138.26
3634152,31326268,2238,156.41
3710384,314139,725,10.98
3710384,1651440,747,45
3892338,185389,328,3.48
3892338,314139,307,12.17
3892338,667603,375,12.5
3892338,893184,344,7.83
3892338,1210189,485,54.78
3892338,1554846,2126,9.35
3892338,1651440,330,57.28
3892338,1809322,467,80
3892338,2027203,2126,40.76
3892338,2142393,2090,57.07
3892338,4077654,2236,80.87
3892338,4381172,2115,115.98
3892338,4926683,2244,54.35
3892338,5043737,1131,100.98
3892338,8218487,873,634.46
3892338,9436387,402,503.15
3892338,9462231,204,144.46
3892338,10816216,182,35.98
3892338,11186444,210,199.02
3892338,11445103,994,514.57
3892338,12818717,335,999.57
3892338,14293695,496,830.87
3892338,17055993,319,249.57
3892338,18987488,1013,185.33
3892338,19039000,1117,517.39
3892338,21284236,2254,360.43
3892338,24520981,340,422.83
3892338,31326268,2136,415.65
3892338,32171795,413,610.65
3902628,152456,1282,2.28
3902628,174358,1113,1.3
3902628,190461,889,1.2
3902628,206904,859,1.85
3902628,214892,712,1.74
3902628,215300,1019,1.85
3902628,226504,340,1.3
3902628,230097,1097,1.2
3902628,252592,842,1.63
3902628,255406,1042,1.96
3902628,271740,863,2.72
3902628,272901,938,1.09
3902628,274343,1056,2.39
3902628,277432,528,1.74
3902628,290144,970,1.63
3902628,313969,352,117.5
3902628,314139,1190,1.85
3902628,315877,1003,1.09
3902628,318395,838,2.28
3902628,327615,467,1.96
3902628,331296,756,1.74
3902628,370637,1078,2.28
3902628,373542,630,1.63
3902628,375472,458,235.87
3902628,389284,323,349.67
3902628,406318,372,1.52
3902628,412326,998,1.85
3902628,422750,674,31.52
3902628,434038,1172,1.52
3902628,440277,1089,2.39
3902628,475767,293,425
3902628,487435,912,1.3
3902628,497193,319,450.87
3902628,578993,593,1.52
3902628,611592,397,29.67
3902628,637264,934,2.72
3902628,657074,1224,1.52
3902628,667603,1420,8.37
3902628,722775,1038,1.63
3902628,740852,592,3.04
3902628,789663,914,1.63
3902628,846278,762,2.5
3902628,889135,990,1.96
3902628,893184,1395,2.5
3902628,910712,1016,9.78
3902628,936288,852,30.11
3902628,974293,1330,1.2
